Employee_ID,Employee_Name,Job_Title,Hire_Date,Salary,Work_Location,Employment_Status
18616,Shreya,Sales Manager,23-10-2008,161316,Hyderabad,Probation
18617,Rekha,Data Analyst,09-01-2002,157930,New York,Resigned
18618,Anjali,Business Analyst,06-02-2017,241600,Singapore,Probation
18619,Ravi,Sales Manager,24-04-2011,82410,Indore,Retired
18620,Mohit,Marketing Executive,20-06-2015,284021,London,Resigned
18621,Harsh,Software Engineer,28-08-2023,298888,Chandigarh,Resigned
18622,Rekha,Sales Manager,08-01-2022,260544,London,Freelance
18623,Seema,Business Analyst,07-09-2016,163930,Ahmedabad,Terminated
18624,Ravi,Chief Technology Officer (CTO),18-06-2016,139105,Bengaluru,Freelance
18625,Karan,Chief Financial Officer (CFO),22-01-2011,262853,Chandigarh,Full-Time
18626,Rahul,Content Writer,08-09-2002,232566,Ahmedabad,Probation
18627,Akash,Graphic Designer,23-12-2022,261793,Singapore,Resigned
18629,Ritu,Content Writer,28-05-2017,299505,Ahmedabad,Terminated
18630,Neha,Legal Advisor,21-01-2005,165359,Coimbatore,Internship
18631,Nitin,Business Analyst,03-07-2020,241880,Nagpur,Probation
18633,Jyoti,Graphic Designer,29-08-2002,297303,New York,Contract
18634,Amit,Software Engineer,09-01-2024,190347,Dubai,Full-Time
18635,Sanjay,Software Engineer,22-03-2013,200127,Kolkata,Freelance
18636,Meena,DevOps Engineer,11-08-2000,264567,New York,Part-Time
18637,Maya,Financial Analyst,27-04-2009,278756,Kolkata,Freelance
18638,Pankaj,Quality Assurance Engineer,15-05-2007,117298,Lucknow,Freelance
18639,Lokesh,Operations Manager,06-12-2011,261414,Coimbatore,Part-Time
18640,Sakshi,Customer Support Specialist,23-05-2004,119011,Noida,Terminated
18641,Rekha,Software Engineer,17-04-2013,251716,Paris,Contract
18644,Vikas,Operations Manager,13-01-2013,135664,Paris,Internship
18645,Neha,Customer Support Specialist,06-07-2014,229436,New York,On Leave
18647,Sanjay,Product Manager,25-08-2017,295347,Tokyo,Contract
18648,Shreya,Software Engineer,13-12-2016,104713,Noida,Part-Time
18649,Raj,Operations Manager,21-10-2017,149949,Mumbai,Freelance
18650,Farhan,Technical Architect,25-06-2016,60087,Noida,Internship
18651,Karan,Legal Advisor,24-10-2013,83856,Berlin,Retired
18652,Rahul,Quality Assurance Engineer,08-09-2002,299830,Jaipur,Contract
18653,Rahul,Chief Technology Officer (CTO),30-12-2010,141485,San Francisco,Retired
18654,Farhan,Customer Support Specialist,02-04-2006,101685,San Francisco,On Leave
18655,Meena,Chief Financial Officer (CFO),17-02-2009,28431,Bengaluru,Part-Time
18660,Priya,Accountant,20-12-2000,174898,Ahmedabad,Part-Time
18662,Mohit,Intern,07-04-2016,118277,Mumbai,On Leave
18667,Karan,Chief Technology Officer (CTO),08-08-2011,91876,Berlin,Full-Time
18668,Rahul,Team Lead,20-05-2024,263197,Jaipur,Full-Time
18669,Sonali,Customer Support Specialist,18-10-2008,50758,Chandigarh,Probation
18671,Manoj,Chief Executive Officer (CEO),09-04-2018,194831,New York,Full-Time
18672,Neha,Technical Architect,06-10-2016,209304,Indore,Full-Time
18673,Anita,Accountant,05-04-2000,212606,Indore,Part-Time
18676,Divya,Intern,15-12-2006,87598,Delhi,Retired
18677,Kavita,Team Lead,24-03-2020,93699,New York,Terminated
18678,Rakesh,Machine Learning Engineer,07-04-2011,159508,Kolkata,Probation
18680,Pooja,Machine Learning Engineer,05-05-2006,198056,Lucknow,Internship
18681,Ajay,HR Manager,05-10-2009,244262,San Francisco,Retired
18682,Gaurav,Content Writer,11-10-2020,44840,New York,Full-Time
18683,Meena,Graphic Designer,05-08-2022,101473,Lucknow,Resigned
18684,Pooja,Cloud Engineer,10-02-2007,236829,Sydney,Full-Time
18686,Chirag,Chief Financial Officer (CFO),06-03-2006,45390,Toronto,Resigned
18687,Sunil,Content Writer,07-02-2007,112936,Delhi,Retired
18688,Rakesh,Legal Advisor,25-08-2012,141698,Delhi,Resigned
18691,Sakshi,Chief Technology Officer (CTO),07-05-2025,143592,New York,Retired
18692,Nisha,Operations Manager,06-09-2011,258743,Chandigarh,Resigned
18693,Sanjay,Business Analyst,29-12-2004,15805,Coimbatore,Resigned
18694,Seema,UI/UX Designer,31-03-2014,191251,Sydney,Internship
18697,Rakesh,Marketing Executive,10-03-2025,45352,Jaipur,Internship
18698,Harsh,Accountant,20-02-2019,124684,Bengaluru,Full-Time
18699,Deepak,Project Coordinator,01-07-2002,140910,Ahmedabad,Probation
18702,Sanjay,Project Coordinator,12-10-2008,203446,Kolkata,Resigned
18703,Rekha,Customer Support Specialist,17-10-2001,61440,Mumbai,Retired
18704,Swati,Software Engineer,19-06-2004,277373,Hyderabad,Full-Time
18706,Amit,Business Analyst,04-05-2024,254962,Chennai,Terminated
18707,Pallavi,Operations Manager,24-02-2013,212115,Bengaluru,Probation
18708,Pooja,UI/UX Designer,08-02-2013,253439,Berlin,Contract
18709,Deepak,Accountant,11-07-2000,264714,Singapore,Terminated
18710,Vikas,Machine Learning Engineer,24-08-2003,258805,Thiruvananthapuram,Part-Time
18712,Komal,Operations Manager,14-07-2021,43717,Berlin,Retired
18713,Sunil,Data Analyst,11-02-2013,194487,Indore,Part-Time
18714,Alok,Recruiter,10-07-2021,188097,New York,Internship
18715,Sunil,IT Support,09-09-2020,275120,Tokyo,Probation
18716,Tina,Graphic Designer,21-11-2010,298945,Tokyo,Resigned
18717,Ishita,Customer Support Specialist,13-04-2024,217045,Bengaluru,Part-Time
18718,Divya,Technical Architect,25-09-2009,247752,Ahmedabad,Resigned
18719,Arjun,Recruiter,08-12-2020,169812,Tokyo,Terminated
18720,Raj,Data Analyst,18-01-2002,194233,Pune,Internship
18721,Rakesh,Research Scientist,13-07-2010,299712,Mumbai,Probation
18722,Raj,Legal Advisor,15-09-2019,192054,Chennai,Part-Time
18723,Alok,Research Scientist,25-05-2005,279457,Nagpur,Retired
18724,Sonali,Data Analyst,15-01-2017,264744,Mumbai,Resigned
18725,Pallavi,System Administrator,19-09-2000,290678,Kolkata,Part-Time
18726,Raj,Research Scientist,24-05-2000,158653,Gurgaon,Terminated
18727,Suresh,Technical Architect,15-09-2007,263758,Delhi,Freelance
18728,Maya,Recruiter,16-03-2020,218643,Toronto,Full-Time
18729,Alok,UI/UX Designer,28-05-2024,88882,London,Retired
18730,Neha,Research Scientist,07-12-2002,298131,Coimbatore,Part-Time
18731,Meena,Customer Support Specialist,01-02-2018,263002,Toronto,Freelance
18732,Sonali,Quality Assurance Engineer,21-08-2001,147129,Indore,Retired
18733,Chirag,Business Analyst,08-06-2004,97595,Bengaluru,Resigned
18734,Pallavi,Chief Executive Officer (CEO),15-10-2019,131441,New York,Terminated
18735,Sunil,Machine Learning Engineer,11-09-2016,130806,Thiruvananthapuram,Probation
18736,Sneha,Quality Assurance Engineer,14-03-2008,31116,Indore,Resigned
18738,Pankaj,System Administrator,28-01-2004,297367,Chandigarh,Internship
18739,Sonali,DevOps Engineer,15-04-2025,186764,Jaipur,Terminated
18740,Vivek,Business Analyst,24-08-2014,89998,Thiruvananthapuram,Probation
18742,Anita,Content Writer,20-05-2005,235914,Coimbatore,Contract
18743,Sonali,Team Lead,08-01-2021,212315,Tokyo,Retired
18744,Sonali,Intern,25-01-2017,202444,Hyderabad,Contract
18745,Tina,Product Manager,11-06-2015,149665,Bengaluru,Probation
18746,Manoj,System Administrator,14-04-2021,226362,Mumbai,Retired
18748,Maya,System Administrator,31-03-2018,253412,London,Part-Time
18749,Mohit,Accountant,31-05-2006,198523,Singapore,Resigned
18750,Alok,Software Engineer,22-05-2022,251498,Bengaluru,Part-Time
18751,Anita,Business Analyst,07-08-2022,159314,Thiruvananthapuram,Full-Time
18752,Rakesh,Machine Learning Engineer,26-11-2017,46423,Delhi,Internship
18753,Tina,Research Scientist,10-06-2022,192274,Indore,Internship
18754,Akash,Legal Advisor,13-08-2012,267695,Lucknow,Resigned
18755,Divya,Marketing Executive,07-02-2007,268057,Jaipur,Retired
18756,Anita,IT Support,25-10-2005,135364,Hyderabad,Freelance
18757,Alok,UI/UX Designer,25-09-2017,156127,Nagpur,On Leave
18758,Sneha,Cloud Engineer,30-12-2019,244520,London,Full-Time
18759,Kavita,Chief Executive Officer (CEO),07-07-2023,67935,Thiruvananthapuram,Internship
18760,Nitin,Recruiter,02-07-2021,230895,Delhi,Internship
18761,Lokesh,Product Manager,19-01-2003,37166,Tokyo,Contract
18762,Divya,Marketing Executive,14-11-2008,299921,Lucknow,On Leave
18763,Divya,IT Support,09-03-2020,55000,Jaipur,Resigned
18764,Rohan,HR Manager,18-07-2003,96503,Paris,Freelance
18766,Harsh,Marketing Executive,25-10-2020,219589,Pune,Contract
18767,Varun,HR Manager,25-03-2018,30712,Paris,Probation
18769,Harsh,Content Writer,18-12-2023,108029,Paris,Freelance
18770,Sonali,System Administrator,23-04-2023,213641,Delhi,Full-Time
18771,Sakshi,HR Manager,21-06-2024,158777,Lucknow,Internship
18772,Suresh,Recruiter,22-09-2001,71880,Tokyo,On Leave
18774,Manoj,Data Analyst,25-04-2025,102869,Chennai,Full-Time
18775,Sanjay,Recruiter,27-12-2020,128823,Chennai,Retired
18776,Sneha,Customer Support Specialist,22-06-2000,69965,Mumbai,Internship
18777,Rahul,Legal Advisor,14-06-2020,129472,Tokyo,Terminated
18778,Jyoti,Recruiter,25-08-2011,207452,Coimbatore,Freelance
18779,Swati,HR Manager,12-03-2012,66012,Ahmedabad,Resigned
18780,Tina,Technical Architect,09-03-2019,185733,Gurgaon,Contract
18781,Pankaj,Operations Manager,16-02-2022,213096,Sydney,Retired
18782,Sanjay,Business Analyst,17-11-2022,154379,Berlin,Freelance
18784,Maya,Technical Architect,10-11-2003,272329,Noida,Internship
18785,Tina,Cloud Engineer,12-11-2018,255500,Bengaluru,Terminated
18787,Ajay,Recruiter,08-05-2003,201491,Bengaluru,Freelance
18788,Sunil,Chief Executive Officer (CEO),12-07-2013,93423,Indore,Probation
18789,Tina,Legal Advisor,29-03-2012,236501,Mumbai,Contract
18790,Varun,Technical Architect,13-10-2024,219435,Tokyo,Full-Time
18791,Tina,Graphic Designer,03-07-2019,74890,Sydney,Internship
18794,Sakshi,Machine Learning Engineer,20-06-2021,43961,Chandigarh,Freelance
18795,Anjali,Quality Assurance Engineer,03-05-2002,63357,London,On Leave
18796,Pooja,UI/UX Designer,29-05-2009,26065,Dubai,Resigned
18797,Nisha,Business Analyst,30-08-2000,274700,Chandigarh,Retired
18798,Rekha,Business Analyst,18-03-2019,282646,Pune,Terminated
18799,Pallavi,IT Support,28-01-2014,99743,London,On Leave
18801,Tina,Recruiter,11-12-2016,39526,London,Resigned
18802,Lokesh,Quality Assurance Engineer,13-08-2012,86706,London,Full-Time
18803,Nitin,Data Analyst,19-04-2016,178241,Nagpur,Probation
18804,Sneha,IT Support,28-04-2002,234854,Pune,Probation
18805,Nitin,Data Analyst,31-01-2022,167293,Chennai,Internship
18806,Farhan,Chief Technology Officer (CTO),21-02-2008,21658,Paris,Freelance
18807,Ishita,Cloud Engineer,15-01-2018,74058,London,Freelance
18808,Maya,Financial Analyst,29-01-2022,92964,Chandigarh,Resigned
18809,Deepak,Technical Architect,05-09-2002,252045,Mumbai,Retired
18811,Tina,Technical Architect,30-11-2001,185874,Noida,Contract
18812,Shreya,Accountant,04-06-2008,40359,Bengaluru,Freelance
18813,Farhan,Intern,13-01-2012,226723,Dubai,Freelance
18814,Vivek,Technical Architect,25-11-2016,110924,Hyderabad,Full-Time
18815,Suresh,Legal Advisor,13-06-2006,281246,Indore,Probation
18816,Ritu,IT Support,31-10-2018,192430,Ahmedabad,Full-Time
18818,Pallavi,Graphic Designer,04-11-2018,299140,Berlin,Full-Time
18819,Neha,Operations Manager,10-04-2009,201747,Nagpur,Terminated
18821,Vikas,Customer Support Specialist,29-09-2023,145922,Bengaluru,Contract
18822,Ritu,Machine Learning Engineer,27-09-2015,217897,Jaipur,Internship
18823,Suresh,Chief Technology Officer (CTO),09-12-2014,34827,Nagpur,Full-Time
18824,Ishita,Project Coordinator,07-03-2015,61890,New York,Full-Time
18825,Vivek,Chief Financial Officer (CFO),12-12-2016,59914,Coimbatore,Freelance
18827,Rekha,Graphic Designer,30-07-2025,75143,Coimbatore,Resigned
18828,Sonali,Quality Assurance Engineer,21-01-2015,274480,Bengaluru,Terminated
18829,Manoj,Business Analyst,21-12-2002,116071,Thiruvananthapuram,Part-Time
18831,Vivek,Recruiter,27-03-2023,156462,Berlin,Full-Time
18832,Sunil,Technical Architect,14-06-2002,231932,Coimbatore,Retired
18833,Karan,Operations Manager,15-11-2024,19387,Noida,Internship
18834,Pooja,Chief Technology Officer (CTO),27-01-2002,234807,Thiruvananthapuram,Part-Time
18836,Harsh,Research Scientist,01-09-2024,183591,New York,Contract
18838,Amit,Machine Learning Engineer,13-07-2007,268947,Tokyo,Resigned
18840,Nisha,Data Analyst,16-01-2013,236145,Nagpur,Terminated
18841,Kavita,IT Support,17-09-2019,188759,Hyderabad,Resigned
18843,Shreya,Legal Advisor,29-09-2011,165505,Delhi,Full-Time
18844,Jyoti,Quality Assurance Engineer,11-07-2020,214347,Bengaluru,Part-Time
18845,Pooja,Financial Analyst,27-01-2003,55546,Delhi,Retired
18846,Arjun,Project Coordinator,01-09-2013,27749,Paris,Resigned
18847,Mohit,Intern,01-03-2016,214322,Chandigarh,Full-Time
18848,Divya,Content Writer,06-09-2006,94136,Coimbatore,Full-Time
18849,Tina,Graphic Designer,30-11-2016,165251,Pune,Freelance
18850,Maya,Research Scientist,25-07-2007,48140,Ahmedabad,Part-Time
18851,Farhan,Project Coordinator,28-09-2011,128486,Lucknow,Part-Time
18852,Ishita,Chief Technology Officer (CTO),17-05-2002,263106,Jaipur,Freelance
18853,Mohit,Content Writer,02-03-2014,71527,Gurgaon,Full-Time
18854,Raj,Content Writer,16-11-2021,263766,San Francisco,On Leave
18855,Vivek,Sales Manager,08-01-2007,30916,Lucknow,Internship
18856,Nitin,Content Writer,14-08-2002,289646,London,Terminated
18857,Divya,DevOps Engineer,30-11-2002,90887,London,Full-Time
18859,Tina,Project Coordinator,26-10-2019,179371,Noida,Retired
18860,Anita,Cloud Engineer,07-05-2003,53829,Chandigarh,Freelance
18861,Deepak,Recruiter,16-11-2014,87662,Sydney,Contract
18862,Meena,Graphic Designer,27-12-2008,204837,Toronto,Contract
18863,Anita,UI/UX Designer,13-02-2018,93774,Sydney,Full-Time
18864,Swati,Financial Analyst,01-04-2013,143728,Lucknow,Terminated
18866,Sunil,Chief Executive Officer (CEO),04-07-2023,50212,Nagpur,Full-Time
18867,Suresh,Quality Assurance Engineer,12-05-2015,95357,Kolkata,Freelance
18868,Raj,Quality Assurance Engineer,26-09-2015,137085,New York,Internship
18869,Shreya,Sales Manager,10-05-2007,213537,Toronto,Part-Time
18870,Jyoti,Intern,08-12-2003,219554,Singapore,Part-Time
18872,Arjun,Cloud Engineer,01-11-2013,245339,Sydney,Terminated
18874,Pankaj,Software Engineer,11-04-2015,288451,San Francisco,On Leave
18875,Sneha,Legal Advisor,30-04-2024,33755,Sydney,Terminated
18876,Priya,Machine Learning Engineer,24-03-2008,38600,Bengaluru,Retired
18877,Maya,Customer Support Specialist,27-12-2013,143300,Toronto,Probation
18878,Maya,Graphic Designer,05-03-2018,181234,New York,Freelance
18879,Neha,Financial Analyst,06-08-2024,35649,Gurgaon,Terminated
18880,Priya,Quality Assurance Engineer,02-12-2015,101410,Tokyo,Internship
18881,Sanjay,UI/UX Designer,21-07-2015,167562,Coimbatore,Terminated
18882,Pooja,Project Coordinator,19-12-2007,23106,Paris,Internship
18883,Varun,Software Engineer,07-01-2016,99125,Paris,Freelance
18884,Ritu,Business Analyst,11-08-2023,69070,Pune,Contract
18885,Kavita,Project Coordinator,19-02-2024,43507,Toronto,Resigned
18886,Nitin,IT Support,04-06-2022,196773,Mumbai,Internship
18887,Anita,HR Manager,17-02-2009,45788,Singapore,Freelance
18888,Rakesh,Data Analyst,04-06-2020,183647,Delhi,Part-Time
18889,Varun,Technical Architect,11-04-2013,104534,Pune,Freelance
18891,Harsh,Chief Financial Officer (CFO),15-01-2021,76525,Jaipur,Resigned
18892,Alok,System Administrator,29-04-2005,145092,San Francisco,Part-Time
18893,Chirag,Research Scientist,02-12-2001,144055,London,Full-Time
18894,Sonali,System Administrator,18-07-2004,62028,Nagpur,Resigned
18895,Pankaj,Data Analyst,05-06-2025,104807,Gurgaon,Full-Time
18896,Sakshi,Sales Manager,03-01-2018,125018,San Francisco,Probation
18897,Arjun,Software Engineer,19-11-2016,226887,Hyderabad,Contract
18898,Suresh,Customer Support Specialist,14-03-2020,56400,Nagpur,On Leave
18899,Sonali,DevOps Engineer,15-09-2004,78349,Chennai,Retired
18900,Mohit,Team Lead,15-01-2016,84956,Delhi,Full-Time
18901,Rohan,IT Support,18-10-2015,259673,London,Terminated
18902,Rakesh,Chief Executive Officer (CEO),17-10-2015,199002,San Francisco,On Leave
18905,Amit,DevOps Engineer,21-07-2001,101469,Kolkata,Freelance
18907,Ritu,Content Writer,23-01-2024,261401,Hyderabad,Resigned
18909,Divya,Machine Learning Engineer,27-06-2008,56848,New York,Internship
18910,Komal,Customer Support Specialist,10-10-2022,161991,Sydney,Terminated
18911,Anita,Business Analyst,20-10-2020,134478,Sydney,Contract
18913,Rohan,Cloud Engineer,31-12-2006,171322,Toronto,Terminated
18914,Ravi,Intern,16-07-2014,42736,London,On Leave
18915,Mohit,Business Analyst,18-03-2010,295158,Hyderabad,Probation
18916,Lokesh,Customer Support Specialist,04-06-2024,100529,Lucknow,Part-Time
18917,Swati,Intern,11-07-2001,275080,Gurgaon,Terminated
18918,Ishita,Operations Manager,07-06-2016,265314,Noida,Freelance
18919,Priya,Intern,21-09-2003,158182,Coimbatore,Resigned
18920,Sunil,DevOps Engineer,21-03-2005,217383,Toronto,Contract
18922,Ravi,Marketing Executive,10-03-2001,152540,Singapore,Resigned
18924,Sakshi,Accountant,11-05-2000,78152,Coimbatore,Freelance
18925,Meena,Accountant,10-08-2021,175691,Chandigarh,On Leave
18927,Manoj,Team Lead,01-01-2009,40705,London,Internship
18930,Ajay,Chief Executive Officer (CEO),28-10-2020,225009,San Francisco,Part-Time
18931,Sakshi,Marketing Executive,01-06-2017,99268,Chandigarh,Retired
18932,Vikas,Content Writer,08-10-2007,288542,Ahmedabad,Terminated
18933,Pooja,Team Lead,10-08-2022,68770,Tokyo,Contract
18934,Rohan,Team Lead,06-01-2003,176232,Dubai,Terminated
18935,Suresh,Product Manager,19-12-2002,227832,Jaipur,On Leave
18936,Maya,Research Scientist,05-10-2011,17390,New York,Freelance
18938,Komal,Quality Assurance Engineer,17-11-2008,237872,Bengaluru,Full-Time
18939,Meena,Legal Advisor,12-06-2013,224255,Noida,Terminated
18941,Raj,UI/UX Designer,26-08-2025,234000,Thiruvananthapuram,Retired
18942,Harsh,Financial Analyst,14-07-2005,295051,Thiruvananthapuram,Freelance
18943,Lokesh,Data Analyst,27-01-2002,285689,Chandigarh,Full-Time
18944,Ajay,Business Analyst,15-12-2008,59627,Delhi,Terminated
18945,Sakshi,Recruiter,30-05-2002,35031,Dubai,Internship
18946,Rakesh,Cloud Engineer,20-11-2015,130946,Indore,Full-Time
18949,Priya,Cloud Engineer,25-12-2001,181588,New York,On Leave
18950,Maya,Chief Executive Officer (CEO),17-03-2020,219187,Kolkata,Retired
18951,Alok,Product Manager,10-06-2022,62371,Lucknow,Freelance
18953,Neha,Project Coordinator,18-02-2017,28127,Lucknow,On Leave
18954,Komal,Operations Manager,14-08-2008,262047,Delhi,Contract
18955,Seema,Business Analyst,15-01-2022,266814,Toronto,Internship
18956,Nitin,Intern,10-04-2025,62369,Chandigarh,Contract
18957,Chirag,Content Writer,02-05-2025,31533,Noida,Internship
18958,Sneha,System Administrator,29-10-2019,298990,Bengaluru,Terminated
18959,Chirag,Chief Technology Officer (CTO),19-07-2007,252634,Chennai,Part-Time
18960,Pankaj,Customer Support Specialist,19-05-2018,172134,Singapore,Probation
18962,Akash,Technical Architect,28-08-2000,56697,Hyderabad,Resigned
18963,Rohan,Accountant,21-10-2007,297190,Ahmedabad,Retired
18965,Kavita,IT Support,11-03-2002,36304,Nagpur,Probation
18966,Ravi,Customer Support Specialist,07-02-2025,29889,Chandigarh,Contract
18968,Raj,Intern,19-03-2023,114814,Jaipur,Internship
18970,Maya,HR Manager,24-07-2003,49632,Coimbatore,Resigned
18971,Varun,Customer Support Specialist,25-09-2022,238477,Coimbatore,Retired
18972,Chirag,Accountant,16-04-2008,156673,Chandigarh,Full-Time
18973,Anita,Project Coordinator,08-04-2012,196267,Singapore,Contract
18974,Gaurav,System Administrator,01-07-2021,185904,Sydney,Freelance
18975,Pooja,Sales Manager,23-12-2021,207284,Coimbatore,Probation
